Date,Store,Item,Sales
2023-02-06,2,Bread,46
2023-02-06,2,Milk,41
2023-02-06,2,Sugar,38
2023-02-06,3,Rice,47
2023-02-06,3,Eggs,45
2023-02-06,3,Bread,39
2023-02-06,3,Milk,42
2023-02-06,3,Sugar,27
2023-02-06,4,Rice,47
2023-02-06,4,Eggs,43
2023-02-06,4,Bread,35
2023-02-06,4,Milk,29
2023-02-06,4,Sugar,25
2023-02-06,5,Rice,51
2023-02-06,5,Eggs,30
2023-02-06,5,Bread,33
2023-02-06,5,Milk,26
2023-02-06,5,Sugar,28
2023-02-07,1,Rice,47
2023-02-07,1,Eggs,48
2023-02-07,1,Bread,48
2023-02-07,1,Milk,49
2023-02-07,1,Sugar,32
2023-02-07,2,Rice,50
2023-02-07,2,Eggs,61
2023-02-07,2,Bread,33
2023-02-07,2,Milk,27
2023-02-07,2,Sugar,32
2023-02-07,3,Rice,46
2023-02-07,3,Eggs,36
2023-02-07,3,Bread,42
2023-02-07,3,Milk,36
2023-02-07,3,Sugar,25
2023-02-07,4,Rice,34
2023-02-07,4,Eggs,45
2023-02-07,4,Bread,38
2023-02-07,4,Milk,30
2023-02-07,4,Sugar,32
2023-02-07,5,Rice,34
2023-02-07,5,Eggs,26
2023-02-07,5,Bread,28
2023-02-07,5,Milk,29
2023-02-07,5,Sugar,24
2023-02-08,1,Rice,58
2023-02-08,1,Eggs,54
2023-02-08,1,Bread,38
2023-02-08,1,Milk,48
2023-02-08,1,Sugar,32
2023-02-08,2,Rice,64
2023-02-08,2,Eggs,50
2023-02-08,2,Bread,44
2023-02-08,2,Milk,41
2023-02-08,2,Sugar,32
2023-02-08,3,Rice,55
2023-02-08,3,Eggs,53
2023-02-08,3,Bread,39
2023-02-08,3,Milk,38
2023-02-08,3,Sugar,27
2023-02-08,4,Rice,56
2023-02-08,4,Eggs,34
2023-02-08,4,Bread,45
2023-02-08,4,Milk,31
2023-02-08,4,Sugar,19
2023-02-08,5,Rice,43
2023-02-08,5,Eggs,32
2023-02-08,5,Bread,37
2023-02-08,5,Milk,26
2023-02-08,5,Sugar,21
2023-02-09,1,Rice,46
2023-02-09,1,Eggs,50
2023-02-09,1,Bread,32
2023-02-09,1,Milk,35
2023-02-09,1,Sugar,37
2023-02-09,2,Rice,63
2023-02-09,2,Eggs,52
2023-02-09,2,Bread,37
2023-02-09,2,Milk,39
2023-02-09,2,Sugar,31
2023-02-09,3,Rice,42
2023-02-09,3,Eggs,55
2023-02-09,3,Bread,44
2023-02-09,3,Milk,34
2023-02-09,3,Sugar,28
2023-02-09,4,Rice,48
2023-02-09,4,Eggs,26
2023-02-09,4,Bread,34
2023-02-09,4,Milk,28
2023-02-09,4,Sugar,21
2023-02-09,5,Rice,41
2023-02-09,5,Eggs,51
2023-02-09,5,Bread,37
2023-02-09,5,Milk,27
2023-02-09,5,Sugar,26
2023-02-10,1,Rice,77
2023-02-10,1,Eggs,64
2023-02-10,1,Bread,51
2023-02-10,1,Milk,42
2023-02-10,1,Sugar,39
2023-02-10,2,Rice,63
2023-02-10,2,Eggs,59
2023-02-10,2,Bread,50
2023-02-10,2,Milk,47
2023-02-10,2,Sugar,31
2023-02-10,3,Rice,65
2023-02-10,3,Eggs,49
2023-02-10,3,Bread,54
2023-02-10,3,Milk,34
2023-02-10,3,Sugar,37
2023-02-10,4,Rice,51
2023-02-10,4,Eggs,39
2023-02-10,4,Bread,35
2023-02-10,4,Milk,33
2023-02-10,4,Sugar,29
2023-02-10,5,Rice,51
2023-02-10,5,Eggs,37
2023-02-10,5,Bread,35
2023-02-10,5,Milk,43
2023-02-10,5,Sugar,32
2023-02-11,1,Rice,76
2023-02-11,1,Eggs,63
2023-02-11,1,Bread,56
2023-02-11,1,Milk,53
2023-02-11,1,Sugar,35
2023-02-11,2,Rice,64
2023-02-11,2,Eggs,46
2023-02-11,2,Bread,53
2023-02-11,2,Milk,49
2023-02-11,2,Sugar,34
2023-02-11,3,Rice,73
2023-02-11,3,Eggs,44
2023-02-11,3,Bread,37
2023-02-11,3,Milk,43
2023-02-11,3,Sugar,37
2023-02-11,4,Rice,68
2023-02-11,4,Eggs,44
2023-02-11,4,Bread,48
2023-02-11,4,Milk,37
2023-02-11,4,Sugar,29
2023-02-11,5,Rice,58
2023-02-11,5,Eggs,49
2023-02-11,5,Bread,30
2023-02-11,5,Milk,43
2023-02-11,5,Sugar,33
2023-02-12,1,Rice,64
2023-02-12,1,Eggs,63
2023-02-12,1,Bread,56
2023-02-12,1,Milk,49
2023-02-12,1,Sugar,35
2023-02-12,2,Rice,58
2023-02-12,2,Eggs,55
2023-02-12,2,Bread,55
2023-02-12,2,Milk,46
2023-02-12,2,Sugar,33
2023-02-12,3,Rice,64
2023-02-12,3,Eggs,30
2023-02-12,3,Bread,51
2023-02-12,3,Milk,31
2023-02-12,3,Sugar,30
2023-02-12,4,Rice,43
2023-02-12,4,Eggs,36
2023-02-12,4,Bread,46
2023-02-12,4,Milk,33
2023-02-12,4,Sugar,30
2023-02-12,5,Rice,48
2023-02-12,5,Eggs,46
2023-02-12,5,Bread,38
2023-02-12,5,Milk,27
2023-02-12,5,Sugar,31
2023-02-13,1,Rice,56
2023-02-13,1,Eggs,41
2023-02-13,1,Bread,43
2023-02-13,1,Milk,49
2023-02-13,1,Sugar,36
2023-02-13,2,Rice,52
2023-02-13,2,Eggs,45
2023-02-13,2,Bread,40
2023-02-13,2,Milk,48
2023-02-13,2,Sugar,31
2023-02-13,3,Rice,53
2023-02-13,3,Eggs,51
2023-02-13,3,Bread,39
2023-02-13,3,Milk,33
2023-02-13,3,Sugar,26
2023-02-13,4,Rice,44
2023-02-13,4,Eggs,39
2023-02-13,4,Bread,38
2023-02-13,4,Milk,31
2023-02-13,4,Sugar,27
2023-02-13,5,Rice,42
2023-02-13,5,Eggs,37
2023-02-13,5,Bread,20
2023-02-13,5,Milk,34
2023-02-13,5,Sugar,24
2023-02-14,1,Rice,68
2023-02-14,1,Eggs,32
2023-02-14,1,Bread,58
2023-02-14,1,Milk,40
2023-02-14,1,Sugar,37
2023-02-14,2,Rice,46
2023-02-14,2,Eggs,52
2023-02-14,2,Bread,35
2023-02-14,2,Milk,35
2023-02-14,2,Sugar,37
2023-02-14,3,Rice,48
2023-02-14,3,Eggs,45
2023-02-14,3,Bread,43
2023-02-14,3,Milk,37
2023-02-14,3,Sugar,28
2023-02-14,4,Rice,48
2023-02-14,4,Eggs,56
2023-02-14,4,Bread,34
2023-02-14,4,Milk,32
2023-02-14,4,Sugar,29
2023-02-14,5,Rice,51
2023-02-14,5,Eggs,45
2023-02-14,5,Bread,36
2023-02-14,5,Milk,23
2023-02-14,5,Sugar,30
2023-02-15,1,Rice,50
2023-02-15,1,Eggs,54
2023-02-15,1,Bread,41
2023-02-15,1,Milk,41
2023-02-15,1,Sugar,34
2023-02-15,2,Rice,57
2023-02-15,2,Eggs,51
2023-02-15,2,Bread,51
2023-02-15,2,Milk,40
2023-02-15,2,Sugar,29
2023-02-15,3,Rice,57
2023-02-15,3,Eggs,52
2023-02-15,3,Bread,31
2023-02-15,3,Milk,37
2023-02-15,3,Sugar,30
2023-02-15,4,Rice,42
2023-02-15,4,Eggs,49
2023-02-15,4,Bread,33
2023-02-15,4,Milk,31
2023-02-15,4,Sugar,24
2023-02-15,5,Rice,42
2023-02-15,5,Eggs,29
2023-02-15,5,Bread,24
2023-02-15,5,Milk,37
2023-02-15,5,Sugar,20
2023-02-16,1,Rice,54
2023-02-16,1,Eggs,39
2023-02-16,1,Bread,43
2023-02-16,1,Milk,36
2023-02-16,1,Sugar,40
2023-02-16,2,Rice,64
2023-02-16,2,Eggs,44
2023-02-16,2,Bread,57
2023-02-16,2,Milk,44
2023-02-16,2,Sugar,29
2023-02-16,3,Rice,31
2023-02-16,3,Eggs,61
2023-02-16,3,Bread,31
2023-02-16,3,Milk,27
2023-02-16,3,Sugar,32
2023-02-16,4,Rice,66
2023-02-16,4,Eggs,50
2023-02-16,4,Bread,39
2023-02-16,4,Milk,35
2023-02-16,4,Sugar,29
2023-02-16,5,Rice,50
2023-02-16,5,Eggs,40
2023-02-16,5,Bread,34
2023-02-16,5,Milk,30
2023-02-16,5,Sugar,21
2023-02-17,1,Rice,64
2023-02-17,1,Eggs,46
2023-02-17,1,Bread,50
2023-02-17,1,Milk,41
2023-02-17,1,Sugar,31
2023-02-17,2,Rice,62
2023-02-17,2,Eggs,62
2023-02-17,2,Bread,52
2023-02-17,2,Milk,34
2023-02-17,2,Sugar,29
2023-02-17,3,Rice,62
2023-02-17,3,Eggs,41
2023-02-17,3,Bread,41
2023-02-17,3,Milk,41
2023-02-17,3,Sugar,26
2023-02-17,4,Rice,50
2023-02-17,4,Eggs,34
2023-02-17,4,Bread,34
2023-02-17,4,Milk,36
2023-02-17,4,Sugar,21
2023-02-17,5,Rice,50
2023-02-17,5,Eggs,41
2023-02-17,5,Bread,39
2023-02-17,5,Milk,33
2023-02-17,5,Sugar,31
2023-02-18,1,Rice,73
2023-02-18,1,Eggs,60
2023-02-18,1,Bread,56
2023-02-18,1,Milk,53
2023-02-18,1,Sugar,40
2023-02-18,2,Rice,66
2023-02-18,2,Eggs,53
2023-02-18,2,Bread,46
2023-02-18,2,Milk,39
2023-02-18,2,Sugar,43
2023-02-18,3,Rice,50
2023-02-18,3,Eggs,48
2023-02-18,3,Bread,42
2023-02-18,3,Milk,46
2023-02-18,3,Sugar,32
2023-02-18,4,Rice,64
2023-02-18,4,Eggs,42
2023-02-18,4,Bread,43
2023-02-18,4,Milk,33
2023-02-18,4,Sugar,38
2023-02-18,5,Rice,42
2023-02-18,5,Eggs,47
2023-02-18,5,Bread,43
2023-02-18,5,Milk,37
2023-02-18,5,Sugar,27
2023-02-19,1,Rice,68
2023-02-19,1,Eggs,60
2023-02-19,1,Bread,52
2023-02-19,1,Milk,52
2023-02-19,1,Sugar,46
2023-02-19,2,Rice,59
2023-02-19,2,Eggs,46
2023-02-19,2,Bread,48
2023-02-19,2,Milk,57
2023-02-19,2,Sugar,31
2023-02-19,3,Rice,71
2023-02-19,3,Eggs,62
2023-02-19,3,Bread,41
2023-02-19,3,Milk,43
2023-02-19,3,Sugar,38
2023-02-19,4,Rice,49
2023-02-19,4,Eggs,44
2023-02-19,4,Bread,36
2023-02-19,4,Milk,31
2023-02-19,4,Sugar,26
2023-02-19,5,Rice,39
2023-02-19,5,Eggs,43
2023-02-19,5,Bread,33
2023-02-19,5,Milk,35
2023-02-19,5,Sugar,20
2023-02-20,1,Rice,62
2023-02-20,1,Eggs,58
2023-02-20,1,Bread,34
2023-02-20,1,Milk,43
2023-02-20,1,Sugar,37
2023-02-20,2,Rice,45
2023-02-20,2,Eggs,59
2023-02-20,2,Bread,44
2023-02-20,2,Milk,34
2023-02-20,2,Sugar,30
2023-02-20,3,Rice,54
2023-02-20,3,Eggs,44
2023-02-20,3,Bread,41
2023-02-20,3,Milk,30
2023-02-20,3,Sugar,28
2023-02-20,4,Rice,33
2023-02-20,4,Eggs,38
2023-02-20,4,Bread,29
2023-02-20,4,Milk,27
2023-02-20,4,Sugar,29
2023-02-20,5,Rice,51
2023-02-20,5,Eggs,41
2023-02-20,5,Bread,26
2023-02-20,5,Milk,28
2023-02-20,5,Sugar,28
2023-02-21,1,Rice,61
2023-02-21,1,Eggs,68
2023-02-21,1,Bread,48
2023-02-21,1,Milk,42
2023-02-21,1,Sugar,31
2023-02-21,2,Rice,56
2023-02-21,2,Eggs,47
2023-02-21,2,Bread,46
2023-02-21,2,Milk,43
2023-02-21,2,Sugar,27
2023-02-21,3,Rice,39
2023-02-21,3,Eggs,30
2023-02-21,3,Bread,41
2023-02-21,3,Milk,29
2023-02-21,3,Sugar,18
2023-02-21,4,Rice,48
2023-02-21,4,Eggs,56
2023-02-21,4,Bread,34
2023-02-21,4,Milk,35
2023-02-21,4,Sugar,25
2023-02-21,5,Rice,41
2023-02-21,5,Eggs,43
2023-02-21,5,Bread,30
2023-02-21,5,Milk,30
2023-02-21,5,Sugar,24
2023-02-22,1,Rice,54
2023-02-22,1,Eggs,59
2023-02-22,1,Bread,44
2023-02-22,1,Milk,37
2023-02-22,1,Sugar,35
2023-02-22,2,Rice,47
2023-02-22,2,Eggs,48
2023-02-22,2,Bread,42
2023-02-22,2,Milk,43
2023-02-22,2,Sugar,32
2023-02-22,3,Rice,49
2023-02-22,3,Eggs,49
2023-02-22,3,Bread,46
2023-02-22,3,Milk,37
2023-02-22,3,Sugar,27
2023-02-22,4,Rice,34
2023-02-22,4,Eggs,32
2023-02-22,4,Bread,32
2023-02-22,4,Milk,28
2023-02-22,4,Sugar,24
2023-02-22,5,Rice,43
2023-02-22,5,Eggs,41
2023-02-22,5,Bread,32
2023-02-22,5,Milk,32
2023-02-22,5,Sugar,23
2023-02-23,1,Rice,46
2023-02-23,1,Eggs,47
2023-02-23,1,Bread,46
2023-02-23,1,Milk,36
2023-02-23,1,Sugar,36
2023-02-23,2,Rice,69
2023-02-23,2,Eggs,58
2023-02-23,2,Bread,42
2023-02-23,2,Milk,46
2023-02-23,2,Sugar,31
2023-02-23,3,Rice,49
2023-02-23,3,Eggs,40
2023-02-23,3,Bread,37
2023-02-23,3,Milk,33
2023-02-23,3,Sugar,29
2023-02-23,4,Rice,47
2023-02-23,4,Eggs,40
2023-02-23,4,Bread,38
2023-02-23,4,Milk,38
2023-02-23,4,Sugar,29
2023-02-23,5,Rice,32
2023-02-23,5,Eggs,20
2023-02-23,5,Bread,39
2023-02-23,5,Milk,23
2023-02-23,5,Sugar,23
2023-02-24,1,Rice,56
2023-02-24,1,Eggs,45
2023-02-24,1,Bread,54
2023-02-24,1,Milk,49
2023-02-24,1,Sugar,34
2023-02-24,2,Rice,40
2023-02-24,2,Eggs,49
2023-02-24,2,Bread,48
2023-02-24,2,Milk,34
2023-02-24,2,Sugar,34
2023-02-24,3,Rice,55
2023-02-24,3,Eggs,52
2023-02-24,3,Bread,43
2023-02-24,3,Milk,33
2023-02-24,3,Sugar,35
2023-02-24,4,Rice,48
2023-02-24,4,Eggs,43
2023-02-24,4,Bread,32
2023-02-24,4,Milk,32
2023-02-24,4,Sugar,23
2023-02-24,5,Rice,45
2023-02-24,5,Eggs,53
2023-02-24,5,Bread,27
2023-02-24,5,Milk,24
2023-02-24,5,Sugar,31
2023-02-25,1,Rice,70
2023-02-25,1,Eggs,58
2023-02-25,1,Bread,61
2023-02-25,1,Milk,47
2023-02-25,1,Sugar,47
2023-02-25,2,Rice,72
2023-02-25,2,Eggs,54
2023-02-25,2,Bread,63
2023-02-25,2,Milk,43
2023-02-25,2,Sugar,39
2023-02-25,3,Rice,62
2023-02-25,3,Eggs,62
2023-02-25,3,Bread,55
2023-02-25,3,Milk,42
2023-02-25,3,Sugar,30
2023-02-25,4,Rice,58
2023-02-25,4,Eggs,42
2023-02-25,4,Bread,53
2023-02-25,4,Milk,38
2023-02-25,4,Sugar,28
2023-02-25,5,Rice,53
2023-02-25,5,Eggs,35
2023-02-25,5,Bread,33
2023-02-25,5,Milk,41
2023-02-25,5,Sugar,25
2023-02-26,1,Rice,61
2023-02-26,1,Eggs,64
2023-02-26,1,Bread,60
2023-02-26,1,Milk,51
2023-02-26,1,Sugar,42
2023-02-26,2,Rice,57
2023-02-26,2,Eggs,45
2023-02-26,2,Bread,57
2023-02-26,2,Milk,42
2023-02-26,2,Sugar,33
2023-02-26,3,Rice,68
2023-02-26,3,Eggs,54
2023-02-26,3,Bread,47
2023-02-26,3,Milk,51
2023-02-26,3,Sugar,29
2023-02-26,4,Rice,59
2023-02-26,4,Eggs,46
2023-02-26,4,Bread,41
2023-02-26,4,Milk,43
2023-02-26,4,Sugar,30
2023-02-26,5,Rice,53
2023-02-26,5,Eggs,50
2023-02-26,5,Bread,35
2023-02-26,5,Milk,30
2023-02-26,5,Sugar,22
2023-02-27,1,Rice,44
2023-02-27,1,Eggs,66
2023-02-27,1,Bread,39
2023-02-27,1,Milk,40
2023-02-27,1,Sugar,31
2023-02-27,2,Rice,57
2023-02-27,2,Eggs,53
2023-02-27,2,Bread,47
2023-02-27,2,Milk,35
2023-02-27,2,Sugar,29
2023-02-27,3,Rice,52
2023-02-27,3,Eggs,42
2023-02-27,3,Bread,48
2023-02-27,3,Milk,37
2023-02-27,3,Sugar,30
2023-02-27,4,Rice,50
2023-02-27,4,Eggs,47
2023-02-27,4,Bread,35
2023-02-27,4,Milk,24
2023-02-27,4,Sugar,26
2023-02-27,5,Rice,37
2023-02-27,5,Eggs,33
2023-02-27,5,Bread,36
2023-02-27,5,Milk,35
2023-02-27,5,Sugar,23
2023-02-28,1,Rice,62
2023-02-28,1,Eggs,64
2023-02-28,1,Bread,47
2023-02-28,1,Milk,54
2023-02-28,1,Sugar,35
2023-02-28,2,Rice,41
2023-02-28,2,Eggs,53
2023-02-28,2,Bread,44
2023-02-28,2,Milk,44
2023-02-28,2,Sugar,32
2023-02-28,3,Rice,49
2023-02-28,3,Eggs,35
2023-02-28,3,Bread,37
2023-02-28,3,Milk,30
2023-02-28,3,Sugar,25
2023-02-28,4,Rice,49
2023-02-28,4,Eggs,51
2023-02-28,4,Bread,36
2023-02-28,4,Milk,25
2023-02-28,4,Sugar,26
2023-02-28,5,Rice,52
2023-02-28,5,Eggs,33
2023-02-28,5,Bread,31
2023-02-28,5,Milk,29
2023-02-28,5,Sugar,20
2023-03-01,1,Rice,68
2023-03-01,1,Eggs,54
2023-03-01,1,Bread,50
2023-03-01,1,Milk,39
2023-03-01,1,Sugar,32
2023-03-01,2,Rice,63
2023-03-01,2,Eggs,48
2023-03-01,2,Bread,54
2023-03-01,2,Milk,38
2023-03-01,2,Sugar,32
2023-03-01,3,Rice,60
2023-03-01,3,Eggs,36
2023-03-01,3,Bread,29
2023-03-01,3,Milk,28
2023-03-01,3,Sugar,34
2023-03-01,4,Rice,43
2023-03-01,4,Eggs,59
2023-03-01,4,Bread,33
2023-03-01,4,Milk,33
2023-03-01,4,Sugar,32
2023-03-01,5,Rice,60
2023-03-01,5,Eggs,53
2023-03-01,5,Bread,41
2023-03-01,5,Milk,36
2023-03-01,5,Sugar,27
2023-03-02,1,Rice,71
2023-03-02,1,Eggs,53
2023-03-02,1,Bread,44
2023-03-02,1,Milk,45
2023-03-02,1,Sugar,35
2023-03-02,2,Rice,56
2023-03-02,2,Eggs,57
2023-03-02,2,Bread,51
2023-03-02,2,Milk,41
2023-03-02,2,Sugar,38
2023-03-02,3,Rice,45
2023-03-02,3,Eggs,46
2023-03-02,3,Bread,37
2023-03-02,3,Milk,28
2023-03-02,3,Sugar,29
2023-03-02,4,Rice,48
2023-03-02,4,Eggs,53
2023-03-02,4,Bread,41
2023-03-02,4,Milk,28
2023-03-02,4,Sugar,34
2023-03-02,5,Rice,56
2023-03-02,5,Eggs,44
2023-03-02,5,Bread,34
2023-03-02,5,Milk,27
2023-03-02,5,Sugar,24
2023-03-03,1,Rice,78
2023-03-03,1,Eggs,74
2023-03-03,1,Bread,62
2023-03-03,1,Milk,45
2023-03-03,1,Sugar,33
2023-03-03,2,Rice,65
2023-03-03,2,Eggs,43
2023-03-03,2,Bread,50
2023-03-03,2,Milk,43
2023-03-03,2,Sugar,33
2023-03-03,3,Rice,45
2023-03-03,3,Eggs,54
2023-03-03,3,Bread,41
2023-03-03,3,Milk,34
2023-03-03,3,Sugar,20
2023-03-03,4,Rice,52
2023-03-03,4,Eggs,58
2023-03-03,4,Bread,50
2023-03-03,4,Milk,34
2023-03-03,4,Sugar,26
2023-03-03,5,Rice,53
2023-03-03,5,Eggs,36
2023-03-03,5,Bread,39
2023-03-03,5,Milk,38
2023-03-03,5,Sugar,32
2023-03-04,1,Rice,75
2023-03-04,1,Eggs,65
2023-03-04,1,Bread,53
2023-03-04,1,Milk,48
2023-03-04,1,Sugar,40
2023-03-04,2,Rice,73
2023-03-04,2,Eggs,67
2023-03-04,2,Bread,48
2023-03-04,2,Milk,56
2023-03-04,2,Sugar,37
2023-03-04,3,Rice,63
2023-03-04,3,Eggs,50
2023-03-04,3,Bread,34
2023-03-04,3,Milk,48
2023-03-04,3,Sugar,37
2023-03-04,4,Rice,55
2023-03-04,4,Eggs,50
2023-03-04,4,Bread,47
2023-03-04,4,Milk,32
2023-03-04,4,Sugar,29
2023-03-04,5,Rice,60
2023-03-04,5,Eggs,38
2023-03-04,5,Bread,43
2023-03-04,5,Milk,30
2023-03-04,5,Sugar,31
2023-03-05,1,Rice,72
2023-03-05,1,Eggs,52
2023-03-05,1,Bread,62
2023-03-05,1,Milk,46
2023-03-05,1,Sugar,36
2023-03-05,2,Rice,68
2023-03-05,2,Eggs,66
2023-03-05,2,Bread,45
2023-03-05,2,Milk,46
2023-03-05,2,Sugar,38
2023-03-05,3,Rice,66
2023-03-05,3,Eggs,54
2023-03-05,3,Bread,44
2023-03-05,3,Milk,38
2023-03-05,3,Sugar,33
2023-03-05,4,Rice,46
2023-03-05,4,Eggs,27
2023-03-05,4,Bread,44
2023-03-05,4,Milk,42
2023-03-05,4,Sugar,20
2023-03-05,5,Rice,43
2023-03-05,5,Eggs,49
2023-03-05,5,Bread,52
2023-03-05,5,Milk,36
2023-03-05,5,Sugar,25
2023-03-06,1,Rice,61
2023-03-06,1,Eggs,64
2023-03-06,1,Bread,44
2023-03-06,1,Milk,39
2023-03-06,1,Sugar,32
2023-03-06,2,Rice,50
2023-03-06,2,Eggs,51
2023-03-06,2,Bread,54
2023-03-06,2,Milk,41
2023-03-06,2,Sugar,30
2023-03-06,3,Rice,50
2023-03-06,3,Eggs,35
2023-03-06,3,Bread,45
2023-03-06,3,Milk,36
2023-03-06,3,Sugar,28
2023-03-06,4,Rice,73
2023-03-06,4,Eggs,43
2023-03-06,4,Bread,31
2023-03-06,4,Milk,30
2023-03-06,4,Sugar,30
2023-03-06,5,Rice,45
2023-03-06,5,Eggs,29
2023-03-06,5,Bread,39
2023-03-06,5,Milk,27
2023-03-06,5,Sugar,32
2023-03-07,1,Rice,71
2023-03-07,1,Eggs,52
2023-03-07,1,Bread,56
2023-03-07,1,Milk,44
2023-03-07,1,Sugar,38
2023-03-07,2,Rice,61
2023-03-07,2,Eggs,44
2023-03-07,2,Bread,40
2023-03-07,2,Milk,45
2023-03-07,2,Sugar,30
2023-03-07,3,Rice,49
2023-03-07,3,Eggs,39
2023-03-07,3,Bread,42
2023-03-07,3,Milk,46
2023-03-07,3,Sugar,24
2023-03-07,4,Rice,47
2023-03-07,4,Eggs,51
2023-03-07,4,Bread,35
2023-03-07,4,Milk,35
2023-03-07,4,Sugar,21
2023-03-07,5,Rice,48
2023-03-07,5,Eggs,37
2023-03-07,5,Bread,40
2023-03-07,5,Milk,37
2023-03-07,5,Sugar,35
2023-03-08,1,Rice,83
2023-03-08,1,Eggs,71
2023-03-08,1,Bread,61
2023-03-08,1,Milk,52
2023-03-08,1,Sugar,44
2023-03-08,2,Rice,69
2023-03-08,2,Eggs,64
2023-03-08,2,Bread,63
2023-03-08,2,Milk,45
2023-03-08,2,Sugar,44
2023-03-08,3,Rice,76
2023-03-08,3,Eggs,56
2023-03-08,3,Bread,37
2023-03-08,3,Milk,42
2023-03-08,3,Sugar,41
2023-03-08,4,Rice,59
2023-03-08,4,Eggs,44
2023-03-08,4,Bread,42
2023-03-08,4,Milk,45
2023-03-08,4,Sugar,34
2023-03-08,5,Rice,54
2023-03-08,5,Eggs,46
2023-03-08,5,Bread,40
2023-03-08,5,Milk,34
2023-03-08,5,Sugar,37
2023-03-09,1,Rice,62
2023-03-09,1,Eggs,65
2023-03-09,1,Bread,59
2023-03-09,1,Milk,50
2023-03-09,1,Sugar,34
2023-03-09,2,Rice,63
2023-03-09,2,Eggs,52
2023-03-09,2,Bread,40
2023-03-09,2,Milk,43
2023-03-09,2,Sugar,28
2023-03-09,3,Rice,63
2023-03-09,3,Eggs,44
2023-03-09,3,Bread,42
2023-03-09,3,Milk,39
2023-03-09,3,Sugar,28
2023-03-09,4,Rice,53
2023-03-09,4,Eggs,39
2023-03-09,4,Bread,42
2023-03-09,4,Milk,27
2023-03-09,4,Sugar,27
2023-03-09,5,Rice,61
2023-03-09,5,Eggs,33
2023-03-09,5,Bread,31
2023-03-09,5,Milk,34
2023-03-09,5,Sugar,26
2023-03-10,1,Rice,72
2023-03-10,1,Eggs,64
2023-03-10,1,Bread,57
2023-03-10,1,Milk,53
2023-03-10,1,Sugar,39
2023-03-10,2,Rice,62
2023-03-10,2,Eggs,60
2023-03-10,2,Bread,60
2023-03-10,2,Milk,43
2023-03-10,2,Sugar,31
2023-03-10,3,Rice,67
2023-03-10,3,Eggs,50
2023-03-10,3,Bread,31
2023-03-10,3,Milk,44
2023-03-10,3,Sugar,29
2023-03-10,4,Rice,51
2023-03-10,4,Eggs,48
2023-03-10,4,Bread,41
2023-03-10,4,Milk,39
2023-03-10,4,Sugar,27
2023-03-10,5,Rice,53
2023-03-10,5,Eggs,41
2023-03-10,5,Bread,42
2023-03-10,5,Milk,37
2023-03-10,5,Sugar,23
2023-03-11,1,Rice,85
2023-03-11,1,Eggs,62
2023-03-11,1,Bread,63
2023-03-11,1,Milk,54
2023-03-11,1,Sugar,49
2023-03-11,2,Rice,68
2023-03-11,2,Eggs,58
2023-03-11,2,Bread,53
2023-03-11,2,Milk,47
2023-03-11,2,Sugar,41
2023-03-11,3,Rice,50
2023-03-11,3,Eggs,48
2023-03-11,3,Bread,42
2023-03-11,3,Milk,48
2023-03-11,3,Sugar,41
2023-03-11,4,Rice,56
2023-03-11,4,Eggs,48
2023-03-11,4,Bread,44
2023-03-11,4,Milk,45
2023-03-11,4,Sugar,27
2023-03-11,5,Rice,56
2023-03-11,5,Eggs,54
2023-03-11,5,Bread,44
2023-03-11,5,Milk,38
2023-03-11,5,Sugar,33
2023-03-12,1,Rice,51
2023-03-12,1,Eggs,68
2023-03-12,1,Bread,52
2023-03-12,1,Milk,41
2023-03-12,1,Sugar,42
2023-03-12,2,Rice,78
2023-03-12,2,Eggs,57
2023-03-12,2,Bread,57
2023-03-12,2,Milk,54
2023-03-12,2,Sugar,42
2023-03-12,3,Rice,74
2023-03-12,3,Eggs,58
2023-03-12,3,Bread,47
2023-03-12,3,Milk,34
2023-03-12,3,Sugar,32
2023-03-12,4,Rice,48
2023-03-12,4,Eggs,63
2023-03-12,4,Bread,41
2023-03-12,4,Milk,38
2023-03-12,4,Sugar,32
2023-03-12,5,Rice,52
2023-03-12,5,Eggs,57
2023-03-12,5,Bread,36
2023-03-12,5,Milk,37
2023-03-12,5,Sugar,25
2023-03-13,1,Rice,52
2023-03-13,1,Eggs,50
2023-03-13,1,Bread,48
2023-03-13,1,Milk,41
2023-03-13,1,Sugar,31
2023-03-13,2,Rice,46
2023-03-13,2,Eggs,50
2023-03-13,2,Bread,35
2023-03-13,2,Milk,44
2023-03-13,2,Sugar,32
2023-03-13,3,Rice,41
2023-03-13,3,Eggs,43
2023-03-13,3,Bread,35
2023-03-13,3,Milk,38
2023-03-13,3,Sugar,34
2023-03-13,4,Rice,32
2023-03-13,4,Eggs,42
2023-03-13,4,Bread,35
2023-03-13,4,Milk,36
2023-03-13,4,Sugar,27
2023-03-13,5,Rice,38
2023-03-13,5,Eggs,37
2023-03-13,5,Bread,29
2023-03-13,5,Milk,36
2023-03-13,5,Sugar,24
2023-03-14,1,Rice,78
2023-03-14,1,Eggs,54
2023-03-14,1,Bread,44
2023-03-14,1,Milk,36
2023-03-14,1,Sugar,27
2023-03-14,2,Rice,45
2023-03-14,2,Eggs,52
2023-03-14,2,Bread,47
2023-03-14,2,Milk,32
2023-03-14,2,Sugar,35
2023-03-14,3,Rice,48
2023-03-14,3,Eggs,47
2023-03-14,3,Bread,50
2023-03-14,3,Milk,41
2023-03-14,3,Sugar,27
